,Security,Bullish Occurences,Bullish Percentages,Bearish Occurences,Bearish Percentages,Total,Naive Sentiment Prediction
434,UDOW,4.0,1.0,0.0,0.0,4.0,Unpredictable
1044,SOXS,0.0,0.0,4.0,1.0,4.0,Unpredictable
940,SOGO,1.0,0.25,3.0,0.75,4.0,Unpredictable
577,AUPH,3.0,0.75,1.0,0.25,4.0,Unpredictable
619,LPCN,4.0,1.0,0.0,0.0,4.0,Unpredictable
301,MRVL,4.0,1.0,0.0,0.0,4.0,Unpredictable
256,APTO,3.0,0.75,1.0,0.25,4.0,Unpredictable
162,GSX,1.0,0.25,3.0,0.75,4.0,Unpredictable
34,DSS,4.0,1.0,0.0,0.0,4.0,Unpredictable
322,SDOW,1.0,0.25,3.0,0.75,4.0,Unpredictable
310,BABY,4.0,1.0,0.0,0.0,4.0,Unpredictable
311,UFO,4.0,1.0,0.0,0.0,4.0,Unpredictable
877,BIGC,3.0,0.75,1.0,0.25,4.0,Unpredictable
288,BIOL,4.0,1.0,0.0,0.0,4.0,Unpredictable
338,X,1.0,0.25,3.0,0.75,4.0,Unpredictable
280,USD,4.0,1.0,0.0,0.0,4.0,Unpredictable
165,CHGG,4.0,1.0,0.0,0.0,4.0,Unpredictable
273,BUD,4.0,1.0,0.0,0.0,4.0,Unpredictable
961,DUK,4.0,1.0,0.0,0.0,4.0,Unpredictable
572,LRN,4.0,1.0,0.0,0.0,4.0,Unpredictable
803,ONEM,4.0,1.0,0.0,0.0,4.0,Unpredictable
175,LULU,3.0,0.75,1.0,0.25,4.0,Unpredictable
263,LABU,4.0,1.0,0.0,0.0,4.0,Unpredictable
921,TELL,4.0,1.0,0.0,0.0,4.0,Unpredictable
558,NBEV,4.0,1.0,0.0,0.0,4.0,Unpredictable
663,MMM,3.0,0.75,1.0,0.25,4.0,Unpredictable
259,ABBV,4.0,1.0,0.0,0.0,4.0,Unpredictable
551,BTK,4.0,1.0,0.0,0.0,4.0,Unpredictable
178,RH,3.0,0.75,1.0,0.25,4.0,Unpredictable
801,SOX,2.0,0.5,2.0,0.5,4.0,Unpredictable
477,CBL,4.0,1.0,0.0,0.0,4.0,Unpredictable
600,LOGI,3.0,1.0,0.0,0.0,3.0,Unpredictable
467,BCRX,3.0,1.0,0.0,0.0,3.0,Unpredictable
792,VBR,3.0,1.0,0.0,0.0,3.0,Unpredictable
851,IYR,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
750,CAKE,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
802,FET,3.0,1.0,0.0,0.0,3.0,Unpredictable
809,MPC,3.0,1.0,0.0,0.0,3.0,Unpredictable
452,AEY,3.0,1.0,0.0,0.0,3.0,Unpredictable
817,DTSS,3.0,1.0,0.0,0.0,3.0,Unpredictable
871,MYO,3.0,1.0,0.0,0.0,3.0,Unpredictable
696,COF,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
479,AMC,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
484,ATOS,3.0,1.0,0.0,0.0,3.0,Unpredictable
549,ZTS,3.0,1.0,0.0,0.0,3.0,Unpredictable
917,GRPN,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
923,ARR,3.0,1.0,0.0,0.0,3.0,Unpredictable
658,HAS,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
964,EXPR,3.0,1.0,0.0,0.0,3.0,Unpredictable
648,GDXJ,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
622,PLM,3.0,1.0,0.0,0.0,3.0,Unpredictable
621,EEM,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
942,OMER,3.0,1.0,0.0,0.0,3.0,Unpredictable
616,HOME,3.0,1.0,0.0,0.0,3.0,Unpredictable
615,SWIR,3.0,1.0,0.0,0.0,3.0,Unpredictable
581,KWEB,3.0,1.0,0.0,0.0,3.0,Unpredictable
606,IAU,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
590,ZSAN,3.0,1.0,0.0,0.0,3.0,Unpredictable
599,TECL,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
669,ZUO,3.0,1.0,0.0,0.0,3.0,Unpredictable
915,MES,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
912,AGQ,3.0,1.0,0.0,0.0,3.0,Unpredictable
887,MAR,3.0,1.0,0.0,0.0,3.0,Unpredictable
489,ERIC,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
491,PPG,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
732,ALBO,3.0,1.0,0.0,0.0,3.0,Unpredictable
497,ONTX,3.0,1.0,0.0,0.0,3.0,Unpredictable
884,BHC,3.0,1.0,0.0,0.0,3.0,Unpredictable
721,ACER,3.0,1.0,0.0,0.0,3.0,Unpredictable
888,ADTX,3.0,1.0,0.0,0.0,3.0,Unpredictable
982,REML,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
516,CAR,3.0,1.0,0.0,0.0,3.0,Unpredictable
692,KRE,3.0,1.0,0.0,0.0,3.0,Unpredictable
684,WIFI,3.0,1.0,0.0,0.0,3.0,Unpredictable
530,PRTY,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
683,JNK,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
681,FVAC,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
446,DJX,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
415,GLMD,3.0,1.0,0.0,0.0,3.0,Unpredictable
347,ALL,3.0,1.0,0.0,0.0,3.0,Unpredictable
394,IMV,3.0,1.0,0.0,0.0,3.0,Unpredictable
112,JAGX,3.0,1.0,0.0,0.0,3.0,Unpredictable
1031,VXN,0.0,0.0,3.0,1.0,3.0,Unpredictable
405,WIX,3.0,1.0,0.0,0.0,3.0,Unpredictable
70,INVH,3.0,1.0,0.0,0.0,3.0,Unpredictable
398,AIG,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
275,TAP,3.0,1.0,0.0,0.0,3.0,Unpredictable
365,RRR,3.0,1.0,0.0,0.0,3.0,Unpredictable
74,CLNE,3.0,1.0,0.0,0.0,3.0,Unpredictable
369,TOL,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
1090,CLXT,0.0,0.0,3.0,1.0,3.0,Unpredictable
33,LACQ,3.0,1.0,0.0,0.0,3.0,Unpredictable
390,CARA,3.0,1.0,0.0,0.0,3.0,Unpredictable
304,OGEN,3.0,1.0,0.0,0.0,3.0,Unpredictable
283,NK,3.0,1.0,0.0,0.0,3.0,Unpredictable
371,VISL,3.0,1.0,0.0,0.0,3.0,Unpredictable
373,ZS,3.0,1.0,0.0,0.0,3.0,Unpredictable
290,NAAD,3.0,1.0,0.0,0.0,3.0,Unpredictable
377,RUN,3.0,1.0,0.0,0.0,3.0,Unpredictable
378,MNK,3.0,1.0,0.0,0.0,3.0,Unpredictable
381,XLY,3.0,1.0,0.0,0.0,3.0,Unpredictable
261,CME,3.0,1.0,0.0,0.0,3.0,Unpredictable
1078,XLC,0.0,0.0,3.0,1.0,3.0,Unpredictable
294,TAN,3.0,1.0,0.0,0.0,3.0,Unpredictable
131,GPS,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
419,XRT,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,Unpredictable
14,CRWD,3.0,1.0,0.0,0.0,3.0,Unpredictable
435,LVS,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
118,CLVS,3.0,1.0,0.0,0.0,3.0,Unpredictable
208,PSX,3.0,1.0,0.0,0.0,3.0,Unpredictable
423,JRJC,3.0,1.0,0.0,0.0,3.0,Unpredictable
331,CVS,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
1039,JBHT,0.0,0.0,3.0,1.0,3.0,Unpredictable
441,ZOM,2.0,0.6666666666666666,1.0,0.3333333333333333,3.0,Unpredictable
160,FVRR,2.0,1.0,0.0,0.0,2.0,Unpredictable
876,AAPS,2.0,1.0,0.0,0.0,2.0,Unpredictable
300,USDX,1.0,0.5,1.0,0.5,2.0,Unpredictable
328,ABEV,2.0,1.0,0.0,0.0,2.0,Unpredictable
1047,BKX,0.0,0.0,2.0,1.0,2.0,Unpredictable
303,DXC,2.0,1.0,0.0,0.0,2.0,Unpredictable
167,BHAT,2.0,1.0,0.0,0.0,2.0,Unpredictable
879,CAPR,2.0,1.0,0.0,0.0,2.0,Unpredictable
958,ONTO,2.0,1.0,0.0,0.0,2.0,Unpredictable
130,MGI,2.0,1.0,0.0,0.0,2.0,Unpredictable
1048,IXIC,0.0,0.0,2.0,1.0,2.0,Unpredictable
295,SOCL,2.0,1.0,0.0,0.0,2.0,Unpredictable
956,VVPR,2.0,1.0,0.0,0.0,2.0,Unpredictable
305,OSMT,2.0,1.0,0.0,0.0,2.0,Unpredictable
594,ANF,2.0,1.0,0.0,0.0,2.0,Unpredictable
585,GOCO,2.0,1.0,0.0,0.0,2.0,Unpredictable
755,VNQ,2.0,1.0,0.0,0.0,2.0,Unpredictable
596,BRBR,2.0,1.0,0.0,0.0,2.0,Unpredictable
597,KOLD,1.0,0.5,1.0,0.5,2.0,Unpredictable
951,SM,2.0,1.0,0.0,0.0,2.0,Unpredictable
139,SVXY,2.0,1.0,0.0,0.0,2.0,Unpredictable
146,ISR,2.0,1.0,0.0,0.0,2.0,Unpredictable
317,MFA,2.0,1.0,0.0,0.0,2.0,Unpredictable
323,DS,2.0,1.0,0.0,0.0,2.0,Unpredictable
1083,TUR,0.0,0.0,2.0,1.0,2.0,Unpredictable
873,RETA,2.0,1.0,0.0,0.0,2.0,Unpredictable
605,MAT,2.0,1.0,0.0,0.0,2.0,Unpredictable
171,HCAT,2.0,1.0,0.0,0.0,2.0,Unpredictable
589,BDN,2.0,1.0,0.0,0.0,2.0,Unpredictable
308,VUZI,1.0,0.5,1.0,0.5,2.0,Unpredictable
135,SPHD,2.0,1.0,0.0,0.0,2.0,Unpredictable
748,NLY,2.0,1.0,0.0,0.0,2.0,Unpredictable
747,QLGN,2.0,1.0,0.0,0.0,2.0,Unpredictable
874,FITB,2.0,1.0,0.0,0.0,2.0,Unpredictable
944,MELI,2.0,1.0,0.0,0.0,2.0,Unpredictable
875,SYF,2.0,1.0,0.0,0.0,2.0,Unpredictable
760,APRN,1.0,0.5,1.0,0.5,2.0,Unpredictable
289,MAGA,2.0,1.0,0.0,0.0,2.0,Unpredictable
625,WKEY,1.0,0.5,1.0,0.5,2.0,Unpredictable
737,DUST,1.0,0.5,1.0,0.5,2.0,Unpredictable
889,AVCT,2.0,1.0,0.0,0.0,2.0,Unpredictable
1069,TECS,0.0,0.0,2.0,1.0,2.0,Unpredictable
668,SNSS,2.0,1.0,0.0,0.0,2.0,Unpredictable
892,BIDU,1.0,0.5,1.0,0.5,2.0,Unpredictable
253,GRTS,2.0,1.0,0.0,0.0,2.0,Unpredictable
711,TT,2.0,1.0,0.0,0.0,2.0,Unpredictable
250,WTER,2.0,1.0,0.0,0.0,2.0,Unpredictable
678,MNTA,2.0,1.0,0.0,0.0,2.0,Unpredictable
680,ETH,1.0,0.5,1.0,0.5,2.0,Unpredictable
704,JDST,2.0,1.0,0.0,0.0,2.0,Unpredictable
234,MNCL,2.0,1.0,0.0,0.0,2.0,Unpredictable
233,KBLB,2.0,1.0,0.0,0.0,2.0,Unpredictable
686,WHR,2.0,1.0,0.0,0.0,2.0,Unpredictable
703,VVIX,2.0,1.0,0.0,0.0,2.0,Unpredictable
906,ULTA,2.0,1.0,0.0,0.0,2.0,Unpredictable
689,TRXC,2.0,1.0,0.0,0.0,2.0,Unpredictable
702,IGC,2.0,1.0,0.0,0.0,2.0,Unpredictable
691,CHFS,2.0,1.0,0.0,0.0,2.0,Unpredictable
230,CNC,2.0,1.0,0.0,0.0,2.0,Unpredictable
229,UONE,2.0,1.0,0.0,0.0,2.0,Unpredictable
700,TCCO,1.0,0.5,1.0,0.5,2.0,Unpredictable
223,PHUN,2.0,1.0,0.0,0.0,2.0,Unpredictable
902,STMP,2.0,1.0,0.0,0.0,2.0,Unpredictable
1077,CTL,0.0,0.0,2.0,1.0,2.0,Unpredictable
199,PSV,2.0,1.0,0.0,0.0,2.0,Unpredictable
265,LABD,2.0,1.0,0.0,0.0,2.0,Unpredictable
189,LHX,2.0,1.0,0.0,0.0,2.0,Unpredictable
736,SNOA,2.0,1.0,0.0,0.0,2.0,Unpredictable
176,NFIN,2.0,1.0,0.0,0.0,2.0,Unpredictable
733,TUP,2.0,1.0,0.0,0.0,2.0,Unpredictable
632,WPM,2.0,1.0,0.0,0.0,2.0,Unpredictable
182,LYV,1.0,0.5,1.0,0.5,2.0,Unpredictable
634,RGLD,2.0,1.0,0.0,0.0,2.0,Unpredictable
962,WANT,2.0,1.0,0.0,0.0,2.0,Unpredictable
730,KOD,1.0,0.5,1.0,0.5,2.0,Unpredictable
1080,POOL,0.0,0.0,2.0,1.0,2.0,Unpredictable
1063,USLV,0.0,0.0,2.0,1.0,2.0,Unpredictable
643,SLQT,2.0,1.0,0.0,0.0,2.0,Unpredictable
924,AGNC,2.0,1.0,0.0,0.0,2.0,Unpredictable
931,ICE,2.0,1.0,0.0,0.0,2.0,Unpredictable
1064,MILK,0.0,0.0,2.0,1.0,2.0,Unpredictable
725,CNK,2.0,1.0,0.0,0.0,2.0,Unpredictable
724,STNE,2.0,1.0,0.0,0.0,2.0,Unpredictable
650,GRMN,2.0,1.0,0.0,0.0,2.0,Unpredictable
652,SAM,2.0,1.0,0.0,0.0,2.0,Unpredictable
272,UAA,1.0,0.5,1.0,0.5,2.0,Unpredictable
722,SYPR,2.0,1.0,0.0,0.0,2.0,Unpredictable
1065,QQQE,0.0,0.0,2.0,1.0,2.0,Unpredictable
925,TNX,1.0,0.5,1.0,0.5,2.0,Unpredictable
443,HEXO,2.0,1.0,0.0,0.0,2.0,Unpredictable
571,MTP,2.0,1.0,0.0,0.0,2.0,Unpredictable
508,XLNX,2.0,1.0,0.0,0.0,2.0,Unpredictable
506,QDEL,2.0,1.0,0.0,0.0,2.0,Unpredictable
807,IGV,2.0,1.0,0.0,0.0,2.0,Unpredictable
845,CLNY,2.0,1.0,0.0,0.0,2.0,Unpredictable
492,HHT,2.0,1.0,0.0,0.0,2.0,Unpredictable
495,CHEK,2.0,1.0,0.0,0.0,2.0,Unpredictable
76,QD,2.0,1.0,0.0,0.0,2.0,Unpredictable
387,SH,2.0,1.0,0.0,0.0,2.0,Unpredictable
501,ISRG,1.0,0.5,1.0,0.5,2.0,Unpredictable
81,KTB,2.0,1.0,0.0,0.0,2.0,Unpredictable
505,CSX,2.0,1.0,0.0,0.0,2.0,Unpredictable
507,CPCE,2.0,1.0,0.0,0.0,2.0,Unpredictable
402,RSPI,2.0,1.0,0.0,0.0,2.0,Unpredictable
93,XYF,2.0,1.0,0.0,0.0,2.0,Unpredictable
386,ELGX,2.0,1.0,0.0,0.0,2.0,Unpredictable
511,IRBT,1.0,0.5,1.0,0.5,2.0,Unpredictable
96,GRAF,2.0,1.0,0.0,0.0,2.0,Unpredictable
515,DNR,2.0,1.0,0.0,0.0,2.0,Unpredictable
382,XLP,2.0,1.0,0.0,0.0,2.0,Unpredictable
100,CTRM,2.0,1.0,0.0,0.0,2.0,Unpredictable
793,XAU,2.0,1.0,0.0,0.0,2.0,Unpredictable
101,GLBS,2.0,1.0,0.0,0.0,2.0,Unpredictable
487,VRNA,2.0,1.0,0.0,0.0,2.0,Unpredictable
482,PPL,2.0,1.0,0.0,0.0,2.0,Unpredictable
524,SGBX,2.0,1.0,0.0,0.0,2.0,Unpredictable
465,PSLV,2.0,1.0,0.0,0.0,2.0,Unpredictable
825,AXLA,2.0,1.0,0.0,0.0,2.0,Unpredictable
823,VSTO,2.0,1.0,0.0,0.0,2.0,Unpredictable
456,TEVA,2.0,1.0,0.0,0.0,2.0,Unpredictable
426,COUP,2.0,1.0,0.0,0.0,2.0,Unpredictable
421,ZOOM,2.0,1.0,0.0,0.0,2.0,Unpredictable
27,WATT,2.0,1.0,0.0,0.0,2.0,Unpredictable
462,PAAS,2.0,1.0,0.0,0.0,2.0,Unpredictable
463,ICVT,2.0,1.0,0.0,0.0,2.0,Unpredictable
464,TAL,2.0,1.0,0.0,0.0,2.0,Unpredictable
418,AKER,2.0,1.0,0.0,0.0,2.0,Unpredictable
481,DVAX,1.0,0.5,1.0,0.5,2.0,Unpredictable
1006,BTO,2.0,1.0,0.0,0.0,2.0,Unpredictable
1005,IFMK,2.0,1.0,0.0,0.0,2.0,Unpredictable
830,IIPR,1.0,0.5,1.0,0.5,2.0,Unpredictable
839,BB,2.0,1.0,0.0,0.0,2.0,Unpredictable
474,PHAS,2.0,1.0,0.0,0.0,2.0,Unpredictable
413,AA,2.0,1.0,0.0,0.0,2.0,Unpredictable
57,PDD,2.0,1.0,0.0,0.0,2.0,Unpredictable
811,VOT,2.0,1.0,0.0,0.0,2.0,Unpredictable
1001,SRTY,1.0,0.5,1.0,0.5,2.0,Unpredictable
791,APPS,2.0,1.0,0.0,0.0,2.0,Unpredictable
214,CJJD,2.0,1.0,0.0,0.0,2.0,Unpredictable
525,BIMI,2.0,1.0,0.0,0.0,2.0,Unpredictable
976,OXBR,2.0,1.0,0.0,0.0,2.0,Unpredictable
783,TSN,2.0,1.0,0.0,0.0,2.0,Unpredictable
544,CPC,1.0,0.5,1.0,0.5,2.0,Unpredictable
969,ZI,2.0,1.0,0.0,0.0,2.0,Unpredictable
781,OSUR,1.0,0.5,1.0,0.5,2.0,Unpredictable
562,OMI,2.0,1.0,0.0,0.0,2.0,Unpredictable
780,EWZ,1.0,0.5,1.0,0.5,2.0,Unpredictable
357,JCP,2.0,1.0,0.0,0.0,2.0,Unpredictable
967,DAC,2.0,1.0,0.0,0.0,2.0,Unpredictable
858,ET,1.0,0.5,1.0,0.5,2.0,Unpredictable
552,NBY,2.0,1.0,0.0,0.0,2.0,Unpredictable
560,COKE,1.0,0.5,1.0,0.5,2.0,Unpredictable
776,GROW,2.0,1.0,0.0,0.0,2.0,Unpredictable
559,VRTX,2.0,1.0,0.0,0.0,2.0,Unpredictable
772,LMNL,2.0,1.0,0.0,0.0,2.0,Unpredictable
542,RUTH,2.0,1.0,0.0,0.0,2.0,Unpredictable
773,KBE,1.0,0.5,1.0,0.5,2.0,Unpredictable
376,VNET,2.0,1.0,0.0,0.0,2.0,Unpredictable
538,KBH,1.0,0.5,1.0,0.5,2.0,Unpredictable
855,TTD,1.0,0.5,1.0,0.5,2.0,Unpredictable
853,AMTD,2.0,1.0,0.0,0.0,2.0,Unpredictable
529,NBL,2.0,1.0,0.0,0.0,2.0,Unpredictable
983,DPST,1.0,0.5,1.0,0.5,2.0,Unpredictable
790,EDSA,2.0,1.0,0.0,0.0,2.0,Unpredictable
836,AMRH,1.0,1.0,0.0,0.0,1.0,Unpredictable
895,FXH,1.0,1.0,0.0,0.0,1.0,Unpredictable
896,RYH,1.0,1.0,0.0,0.0,1.0,Unpredictable
1091,HMNY,0.0,0.0,1.0,1.0,1.0,Unpredictable
1075,YY,0.0,0.0,1.0,1.0,1.0,Unpredictable
833,ILF,1.0,1.0,0.0,0.0,1.0,Unpredictable
894,CTIB,1.0,1.0,0.0,0.0,1.0,Unpredictable
832,BP,1.0,1.0,0.0,0.0,1.0,Unpredictable
893,BTX,1.0,1.0,0.0,0.0,1.0,Unpredictable
838,KGC,1.0,1.0,0.0,0.0,1.0,Unpredictable
860,SPN,1.0,1.0,0.0,0.0,1.0,Unpredictable
897,VOE,1.0,1.0,0.0,0.0,1.0,Unpredictable
863,VRAY,1.0,1.0,0.0,0.0,1.0,Unpredictable
900,MY,1.0,1.0,0.0,0.0,1.0,Unpredictable
834,FLN,1.0,1.0,0.0,0.0,1.0,Unpredictable
1074,NFX,0.0,0.0,1.0,1.0,1.0,Unpredictable
862,TCON,1.0,1.0,0.0,0.0,1.0,Unpredictable
1085,TBT,0.0,0.0,1.0,1.0,1.0,Unpredictable
835,ALRM,1.0,1.0,0.0,0.0,1.0,Unpredictable
868,ZVO,1.0,1.0,0.0,0.0,1.0,Unpredictable
861,FXY,1.0,1.0,0.0,0.0,1.0,Unpredictable
866,ARPO,1.0,1.0,0.0,0.0,1.0,Unpredictable
865,IPDN,1.0,1.0,0.0,0.0,1.0,Unpredictable
867,SPNE,1.0,1.0,0.0,0.0,1.0,Unpredictable
869,AVGR,1.0,1.0,0.0,0.0,1.0,Unpredictable
891,CX,1.0,1.0,0.0,0.0,1.0,Unpredictable
1084,DAR,0.0,0.0,1.0,1.0,1.0,Unpredictable
1082,HIT,0.0,0.0,1.0,1.0,1.0,Unpredictable
852,VPU,1.0,1.0,0.0,0.0,1.0,Unpredictable
850,XEL,1.0,1.0,0.0,0.0,1.0,Unpredictable
880,TMF,1.0,1.0,0.0,0.0,1.0,Unpredictable
849,DG,1.0,1.0,0.0,0.0,1.0,Unpredictable
854,EVRG,1.0,1.0,0.0,0.0,1.0,Unpredictable
1081,AXY,0.0,0.0,1.0,1.0,1.0,Unpredictable
901,ANIX,1.0,1.0,0.0,0.0,1.0,Unpredictable
856,XAN,1.0,1.0,0.0,0.0,1.0,Unpredictable
848,SONY,1.0,1.0,0.0,0.0,1.0,Unpredictable
847,IPOC,1.0,1.0,0.0,0.0,1.0,Unpredictable
872,TTNP,1.0,1.0,0.0,0.0,1.0,Unpredictable
1079,ILMN,0.0,0.0,1.0,1.0,1.0,Unpredictable
1089,FANG,0.0,0.0,1.0,1.0,1.0,Unpredictable
890,CWH,1.0,1.0,0.0,0.0,1.0,Unpredictable
885,BFRA,1.0,1.0,0.0,0.0,1.0,Unpredictable
846,IPOB,1.0,1.0,0.0,0.0,1.0,Unpredictable
886,HLT,1.0,1.0,0.0,0.0,1.0,Unpredictable
844,ALRN,1.0,1.0,0.0,0.0,1.0,Unpredictable
1088,IWB,0.0,0.0,1.0,1.0,1.0,Unpredictable
843,DPHC,1.0,1.0,0.0,0.0,1.0,Unpredictable
870,DEO,1.0,1.0,0.0,0.0,1.0,Unpredictable
878,CWBR,1.0,1.0,0.0,0.0,1.0,Unpredictable
859,CLDR,1.0,1.0,0.0,0.0,1.0,Unpredictable
842,KZR,1.0,1.0,0.0,0.0,1.0,Unpredictable
1087,PRI,0.0,0.0,1.0,1.0,1.0,Unpredictable
1076,MOMO,0.0,0.0,1.0,1.0,1.0,Unpredictable
840,AMRN,1.0,1.0,0.0,0.0,1.0,Unpredictable
1086,DRN,0.0,0.0,1.0,1.0,1.0,Unpredictable
1011,LMND,1.0,1.0,0.0,0.0,1.0,Unpredictable
903,VERI,1.0,1.0,0.0,0.0,1.0,Unpredictable
1042,RSP,0.0,0.0,1.0,1.0,1.0,Unpredictable
1028,TM,0.0,0.0,1.0,1.0,1.0,Unpredictable
988,CL,1.0,1.0,0.0,0.0,1.0,Unpredictable
987,EYE,1.0,1.0,0.0,0.0,1.0,Unpredictable
986,CCC,1.0,1.0,0.0,0.0,1.0,Unpredictable
985,LPG,1.0,1.0,0.0,0.0,1.0,Unpredictable
1029,FTSE,0.0,0.0,1.0,1.0,1.0,Unpredictable
1030,PSQ,0.0,0.0,1.0,1.0,1.0,Unpredictable
981,YCBD,1.0,1.0,0.0,0.0,1.0,Unpredictable
980,BBU,1.0,1.0,0.0,0.0,1.0,Unpredictable
979,NPTN,1.0,1.0,0.0,0.0,1.0,Unpredictable
978,NOC,1.0,1.0,0.0,0.0,1.0,Unpredictable
1032,FSKR,0.0,0.0,1.0,1.0,1.0,Unpredictable
1033,SNBR,0.0,0.0,1.0,1.0,1.0,Unpredictable
977,LITE,1.0,1.0,0.0,0.0,1.0,Unpredictable
1034,CUTR,0.0,0.0,1.0,1.0,1.0,Unpredictable
1035,INMD,0.0,0.0,1.0,1.0,1.0,Unpredictable
975,VDKA,1.0,1.0,0.0,0.0,1.0,Unpredictable
1036,KMD,0.0,0.0,1.0,1.0,1.0,Unpredictable
974,IDXG,1.0,1.0,0.0,0.0,1.0,Unpredictable
973,PUT,1.0,1.0,0.0,0.0,1.0,Unpredictable
1037,UCO,0.0,0.0,1.0,1.0,1.0,Unpredictable
972,PII,1.0,1.0,0.0,0.0,1.0,Unpredictable
971,WAB,1.0,1.0,0.0,0.0,1.0,Unpredictable
1038,UGA,0.0,0.0,1.0,1.0,1.0,Unpredictable
970,LYFT,1.0,1.0,0.0,0.0,1.0,Unpredictable
968,EGLE,1.0,1.0,0.0,0.0,1.0,Unpredictable
965,NLS,1.0,1.0,0.0,0.0,1.0,Unpredictable
963,CRUS,1.0,1.0,0.0,0.0,1.0,Unpredictable
1040,FORD,0.0,0.0,1.0,1.0,1.0,Unpredictable
989,AMZA,1.0,1.0,0.0,0.0,1.0,Unpredictable
1027,ASPL,0.0,0.0,1.0,1.0,1.0,Unpredictable
991,ADOM,1.0,1.0,0.0,0.0,1.0,Unpredictable
1003,UNM,1.0,1.0,0.0,0.0,1.0,Unpredictable
1012,QQQS,0.0,0.0,1.0,1.0,1.0,Unpredictable
1009,EPD,1.0,1.0,0.0,0.0,1.0,Unpredictable
1013,BZQ,0.0,0.0,1.0,1.0,1.0,Unpredictable
1008,CORN,1.0,1.0,0.0,0.0,1.0,Unpredictable
1014,UNG,0.0,0.0,1.0,1.0,1.0,Unpredictable
1015,SVNW,0.0,0.0,1.0,1.0,1.0,Unpredictable
1016,DWT,0.0,0.0,1.0,1.0,1.0,Unpredictable
1017,CNXT,0.0,0.0,1.0,1.0,1.0,Unpredictable
1007,GIS,1.0,1.0,0.0,0.0,1.0,Unpredictable
1018,BKNG,0.0,0.0,1.0,1.0,1.0,Unpredictable
1019,HIBS,0.0,0.0,1.0,1.0,1.0,Unpredictable
1020,BYD,0.0,0.0,1.0,1.0,1.0,Unpredictable
1004,WTRH,1.0,1.0,0.0,0.0,1.0,Unpredictable
1021,OIL,0.0,0.0,1.0,1.0,1.0,Unpredictable
992,WD,1.0,1.0,0.0,0.0,1.0,Unpredictable
1002,DENN,1.0,1.0,0.0,0.0,1.0,Unpredictable
1022,OILD,0.0,0.0,1.0,1.0,1.0,Unpredictable
1000,FULC,1.0,1.0,0.0,0.0,1.0,Unpredictable
999,TBIO,1.0,1.0,0.0,0.0,1.0,Unpredictable
998,OXBT,1.0,1.0,0.0,0.0,1.0,Unpredictable
1024,BY,0.0,0.0,1.0,1.0,1.0,Unpredictable
1025,DJT,0.0,0.0,1.0,1.0,1.0,Unpredictable
997,HL,1.0,1.0,0.0,0.0,1.0,Unpredictable
996,WORX,1.0,1.0,0.0,0.0,1.0,Unpredictable
1026,PRVB,0.0,0.0,1.0,1.0,1.0,Unpredictable
995,HHC,1.0,1.0,0.0,0.0,1.0,Unpredictable
994,CMI,1.0,1.0,0.0,0.0,1.0,Unpredictable
993,NTR,1.0,1.0,0.0,0.0,1.0,Unpredictable
1041,APDN,0.0,0.0,1.0,1.0,1.0,Unpredictable
960,NOG,1.0,1.0,0.0,0.0,1.0,Unpredictable
904,ARAV,1.0,1.0,0.0,0.0,1.0,Unpredictable
1043,DEAD,0.0,0.0,1.0,1.0,1.0,Unpredictable
934,AVB,1.0,1.0,0.0,0.0,1.0,Unpredictable
1062,XLB,0.0,0.0,1.0,1.0,1.0,Unpredictable
933,STOR,1.0,1.0,0.0,0.0,1.0,Unpredictable
932,REM,1.0,1.0,0.0,0.0,1.0,Unpredictable
930,DE,1.0,1.0,0.0,0.0,1.0,Unpredictable
929,XHB,1.0,1.0,0.0,0.0,1.0,Unpredictable
