,Word,Bullish Occurences,Bullish Percentages,Bearish Occurences,Bearish Percentages,Total,Naive Sentiment Prediction
2743,page,19.0,0.6333333333333333,11.0,0.36666666666666664,30.0,Unpredictable
2746,twice,17.0,0.5666666666666667,13.0,0.43333333333333335,30.0,Unpredictable
4500,unfortunately,11.0,0.36666666666666664,19.0,0.6333333333333333,30.0,Unpredictable
2183,attempt,11.0,0.36666666666666664,19.0,0.6333333333333333,30.0,Unpredictable
4961,jp,14.0,0.4666666666666667,16.0,0.5333333333333333,30.0,Unpredictable
3206,classic,18.0,0.6,12.0,0.4,30.0,Unpredictable
5604,gift,21.0,0.7,9.0,0.3,30.0,Unpredictable
2988,dear,21.0,0.7,9.0,0.3,30.0,Unpredictable
764,nio,18.0,0.6,12.0,0.4,30.0,Unpredictable
1657,improve,21.0,0.7,9.0,0.3,30.0,Unpredictable
3632,payment,17.0,0.5666666666666667,13.0,0.43333333333333335,30.0,Unpredictable
1076,process,21.0,0.7,9.0,0.3,30.0,Unpredictable
5637,shop,19.0,0.6333333333333333,11.0,0.36666666666666664,30.0,Unpredictable
3116,nflx,23.0,0.7931034482758621,6.0,0.20689655172413793,29.0,Unpredictable
3841,certain,15.0,0.5172413793103449,14.0,0.4827586206896552,29.0,Unpredictable
599,false,17.0,0.5862068965517241,12.0,0.41379310344827586,29.0,Unpredictable
5121,chicago,21.0,0.7241379310344828,8.0,0.27586206896551724,29.0,Unpredictable
965,piss,12.0,0.41379310344827586,17.0,0.5862068965517241,29.0,Unpredictable
3918,protection,9.0,0.3103448275862069,20.0,0.6896551724137931,29.0,Unpredictable
3203,hole,8.0,0.27586206896551724,21.0,0.7241379310344828,29.0,Unpredictable
6725,bulltards,4.0,0.13793103448275862,25.0,0.8620689655172413,29.0,Bearish
5556,commie,15.0,0.5172413793103449,14.0,0.4827586206896552,29.0,Unpredictable
4901,bezos,9.0,0.3103448275862069,20.0,0.6896551724137931,29.0,Unpredictable
438,clean,20.0,0.6896551724137931,9.0,0.3103448275862069,29.0,Unpredictable
915,yellow,20.0,0.6896551724137931,9.0,0.3103448275862069,29.0,Unpredictable
6289,disaster,5.0,0.1724137931034483,24.0,0.8275862068965517,29.0,Bearish
7187,population,12.0,0.41379310344827586,17.0,0.5862068965517241,29.0,Unpredictable
499,dance,23.0,0.7931034482758621,6.0,0.20689655172413793,29.0,Unpredictable
2760,screen,15.0,0.5172413793103449,14.0,0.4827586206896552,29.0,Unpredictable
635,coronavirusvaccine,27.0,0.9310344827586207,2.0,0.06896551724137931,29.0,Bullish
7231,dinner,21.0,0.7241379310344828,8.0,0.27586206896551724,29.0,Unpredictable
10771,6month,29.0,1.0,0.0,0.0,29.0,Bullish
4193,thru,15.0,0.5172413793103449,14.0,0.4827586206896552,29.0,Unpredictable
636,verabands,27.0,0.9310344827586207,2.0,0.06896551724137931,29.0,Bullish
6314,struggle,9.0,0.3103448275862069,20.0,0.6896551724137931,29.0,Unpredictable
3005,eu,18.0,0.6206896551724138,11.0,0.3793103448275862,29.0,Unpredictable
1272,convince,19.0,0.6551724137931034,10.0,0.3448275862068966,29.0,Unpredictable
582,sight,19.0,0.6551724137931034,10.0,0.3448275862068966,29.0,Unpredictable
3698,impact,14.0,0.4827586206896552,15.0,0.5172413793103449,29.0,Unpredictable
1505,excellent,25.0,0.8620689655172413,4.0,0.13793103448275862,29.0,Bullish
2037,heart,20.0,0.6896551724137931,9.0,0.3103448275862069,29.0,Unpredictable
4574,meanwhile,11.0,0.3793103448275862,18.0,0.6206896551724138,29.0,Unpredictable
1658,la,10.0,0.3448275862068966,19.0,0.6551724137931034,29.0,Unpredictable
2402,inflate,13.0,0.4482758620689655,16.0,0.5517241379310345,29.0,Unpredictable
1394,race,20.0,0.6896551724137931,9.0,0.3103448275862069,29.0,Unpredictable
3027,mf,16.0,0.5517241379310345,13.0,0.4482758620689655,29.0,Unpredictable
5255,moderna,17.0,0.5862068965517241,12.0,0.41379310344827586,29.0,Unpredictable
4281,walmart,22.0,0.7586206896551724,7.0,0.2413793103448276,29.0,Unpredictable
3598,statement,18.0,0.6206896551724138,11.0,0.3793103448275862,29.0,Unpredictable
866,illegal,12.0,0.41379310344827586,17.0,0.5862068965517241,29.0,Unpredictable
2042,nervous,17.0,0.5862068965517241,12.0,0.41379310344827586,29.0,Unpredictable
2573,anti,20.0,0.6896551724137931,9.0,0.3103448275862069,29.0,Unpredictable
2056,ppp,14.0,0.5,14.0,0.5,28.0,Unpredictable
4746,confidence,12.0,0.42857142857142855,16.0,0.5714285714285714,28.0,Unpredictable
3574,parent,12.0,0.42857142857142855,16.0,0.5714285714285714,28.0,Unpredictable
355,chicken,21.0,0.75,7.0,0.25,28.0,Unpredictable
2869,candidate,16.0,0.5714285714285714,12.0,0.42857142857142855,28.0,Unpredictable
1550,roku,23.0,0.8214285714285714,5.0,0.17857142857142858,28.0,Bullish
941,logic,17.0,0.6071428571428571,11.0,0.39285714285714285,28.0,Unpredictable
3790,cat,11.0,0.39285714285714285,17.0,0.6071428571428571,28.0,Unpredictable
1074,focus,23.0,0.8214285714285714,5.0,0.17857142857142858,28.0,Bullish
4065,exact,9.0,0.32142857142857145,19.0,0.6785714285714286,28.0,Unpredictable
1847,shock,18.0,0.6428571428571429,10.0,0.35714285714285715,28.0,Unpredictable
2120,burst,7.0,0.25,21.0,0.75,28.0,Unpredictable
266,profile,26.0,0.9285714285714286,2.0,0.07142857142857142,28.0,Bullish
1895,ev,16.0,0.5714285714285714,12.0,0.42857142857142855,28.0,Unpredictable
927,horizontal,23.0,0.8214285714285714,5.0,0.17857142857142858,28.0,Bullish
2619,nope,17.0,0.6071428571428571,11.0,0.39285714285714285,28.0,Unpredictable
1382,confirmation,13.0,0.4642857142857143,15.0,0.5357142857142857,28.0,Unpredictable
1596,relate,9.0,0.32142857142857145,19.0,0.6785714285714286,28.0,Unpredictable
4993,atm,13.0,0.4642857142857143,15.0,0.5357142857142857,28.0,Unpredictable
6163,default,5.0,0.17857142857142858,23.0,0.8214285714285714,28.0,Bearish
2359,cannabis,21.0,0.75,7.0,0.25,28.0,Unpredictable
4557,twit,14.0,0.5,14.0,0.5,28.0,Unpredictable
2603,production,14.0,0.5,14.0,0.5,28.0,Unpredictable
3832,saturday,18.0,0.6428571428571429,10.0,0.35714285714285715,28.0,Unpredictable
664,schedule,16.0,0.5714285714285714,12.0,0.42857142857142855,28.0,Unpredictable
4340,battle,17.0,0.6071428571428571,11.0,0.39285714285714285,28.0,Unpredictable
4439,clue,10.0,0.35714285714285715,18.0,0.6428571428571429,28.0,Unpredictable
2535,tap,13.0,0.4642857142857143,15.0,0.5357142857142857,28.0,Unpredictable
3905,circuit,2.0,0.07142857142857142,26.0,0.9285714285714286,28.0,Bearish
6967,south,6.0,0.21428571428571427,22.0,0.7857142857142857,28.0,Unpredictable
4329,upon,14.0,0.5185185185185185,13.0,0.48148148148148145,27.0,Unpredictable
1984,estate,16.0,0.5925925925925926,11.0,0.4074074074074074,27.0,Unpredictable
3229,partnership,26.0,0.9629629629629629,1.0,0.037037037037037035,27.0,Bullish
5627,body,17.0,0.6296296296296297,10.0,0.37037037037037035,27.0,Unpredictable
3585,football,7.0,0.25925925925925924,20.0,0.7407407407407407,27.0,Unpredictable
4914,corporation,8.0,0.2962962962962963,19.0,0.7037037037037037,27.0,Unpredictable
1585,present,19.0,0.7037037037037037,8.0,0.2962962962962963,27.0,Unpredictable
1488,eoy,24.0,0.8888888888888888,3.0,0.1111111111111111,27.0,Bullish
6077,mistake,18.0,0.6666666666666666,9.0,0.3333333333333333,27.0,Unpredictable
1638,via,17.0,0.6296296296296297,10.0,0.37037037037037035,27.0,Unpredictable
1580,leverage,17.0,0.6296296296296297,10.0,0.37037037037037035,27.0,Unpredictable
2996,healthcare,14.0,0.5185185185185185,13.0,0.48148148148148145,27.0,Unpredictable
8794,probability,12.0,0.4444444444444444,15.0,0.5555555555555556,27.0,Unpredictable
2059,junk,4.0,0.14814814814814814,23.0,0.8518518518518519,27.0,Bearish
5807,cargo,27.0,1.0,0.0,0.0,27.0,Bullish
6430,represent,9.0,0.3333333333333333,18.0,0.6666666666666666,27.0,Unpredictable
615,est,15.0,0.5555555555555556,12.0,0.4444444444444444,27.0,Unpredictable
4092,pro,18.0,0.6666666666666666,9.0,0.3333333333333333,27.0,Unpredictable
3284,wed,13.0,0.48148148148148145,14.0,0.5185185185185185,27.0,Unpredictable
4549,unbelievable,13.0,0.48148148148148145,14.0,0.5185185185185185,27.0,Unpredictable
2434,dem,16.0,0.5925925925925926,11.0,0.4074074074074074,27.0,Unpredictable
3055,buffett,15.0,0.5555555555555556,12.0,0.4444444444444444,27.0,Unpredictable
604,steady,22.0,0.8148148148148148,5.0,0.18518518518518517,27.0,Bullish
1467,dry,11.0,0.4074074074074074,16.0,0.5925925925925926,27.0,Unpredictable
4043,jim,20.0,0.7407407407407407,7.0,0.25925925925925924,27.0,Unpredictable
4693,hoax,9.0,0.3333333333333333,18.0,0.6666666666666666,27.0,Unpredictable
3744,delta,17.0,0.6296296296296297,10.0,0.37037037037037035,27.0,Unpredictable
4684,accelerate,15.0,0.5555555555555556,12.0,0.4444444444444444,27.0,Unpredictable
2395,boring,20.0,0.7407407407407407,7.0,0.25925925925925924,27.0,Unpredictable
5250,quarterly,16.0,0.6153846153846154,10.0,0.38461538461538464,26.0,Unpredictable
1227,fang,12.0,0.46153846153846156,14.0,0.5384615384615384,26.0,Unpredictable
1653,restaurant,11.0,0.4230769230769231,15.0,0.5769230769230769,26.0,Unpredictable
1332,advantage,14.0,0.5384615384615384,12.0,0.46153846153846156,26.0,Unpredictable
1198,beer,14.0,0.5384615384615384,12.0,0.46153846153846156,26.0,Unpredictable
2346,ability,18.0,0.6923076923076923,8.0,0.3076923076923077,26.0,Unpredictable
6102,chief,9.0,0.34615384615384615,17.0,0.6538461538461539,26.0,Unpredictable
2391,oscillator,23.0,0.8846153846153846,3.0,0.11538461538461539,26.0,Bullish
3909,supporter,9.0,0.34615384615384615,17.0,0.6538461538461539,26.0,Unpredictable
1821,answer,14.0,0.5384615384615384,12.0,0.46153846153846156,26.0,Unpredictable
4434,infect,4.0,0.15384615384615385,22.0,0.8461538461538461,26.0,Bearish
4466,disease,12.0,0.46153846153846156,14.0,0.5384615384615384,26.0,Unpredictable
4658,irrational,6.0,0.23076923076923078,20.0,0.7692307692307693,26.0,Unpredictable
4947,slide,9.0,0.34615384615384615,17.0,0.6538461538461539,26.0,Unpredictable
1186,buckle,13.0,0.5,13.0,0.5,26.0,Unpredictable
474,employment,11.0,0.4230769230769231,15.0,0.5769230769230769,26.0,Unpredictable
2759,fck,21.0,0.8076923076923077,5.0,0.19230769230769232,26.0,Bullish
2956,professional,20.0,0.7692307692307693,6.0,0.23076923076923078,26.0,Unpredictable
3098,equal,9.0,0.34615384615384615,17.0,0.6538461538461539,26.0,Unpredictable
1971,card,12.0,0.46153846153846156,14.0,0.5384615384615384,26.0,Unpredictable
1449,survive,14.0,0.5384615384615384,12.0,0.46153846153846156,26.0,Unpredictable
3233,favor,18.0,0.6923076923076923,8.0,0.3076923076923077,26.0,Unpredictable
1077,factor,16.0,0.6153846153846154,10.0,0.38461538461538464,26.0,Unpredictable
719,dangerous,8.0,0.3076923076923077,18.0,0.6923076923076923,26.0,Unpredictable
1758,slap,18.0,0.6923076923076923,8.0,0.3076923076923077,26.0,Unpredictable
1182,magic,11.0,0.4230769230769231,15.0,0.5769230769230769,26.0,Unpredictable
1139,boat,21.0,0.8076923076923077,5.0,0.19230769230769232,26.0,Bullish
4102,platform,17.0,0.6538461538461539,9.0,0.34615384615384615,26.0,Unpredictable
1525,witness,10.0,0.38461538461538464,16.0,0.6153846153846154,26.0,Unpredictable
1129,crowd,12.0,0.46153846153846156,14.0,0.5384615384615384,26.0,Unpredictable
3181,army,23.0,0.8846153846153846,3.0,0.11538461538461539,26.0,Bullish
2194,billionaire,11.0,0.4230769230769231,15.0,0.5769230769230769,26.0,Unpredictable
2803,continuation,19.0,0.7307692307692307,7.0,0.2692307692307692,26.0,Unpredictable
3310,failure,8.0,0.3076923076923077,18.0,0.6923076923076923,26.0,Unpredictable
4521,ipo,19.0,0.7307692307692307,7.0,0.2692307692307692,26.0,Unpredictable
4780,secret,12.0,0.46153846153846156,14.0,0.5384615384615384,26.0,Unpredictable
1053,nonsense,12.0,0.46153846153846156,14.0,0.5384615384615384,26.0,Unpredictable
549,upward,17.0,0.6538461538461539,9.0,0.34615384615384615,26.0,Unpredictable
5998,ndx,5.0,0.19230769230769232,21.0,0.8076923076923077,26.0,Bearish
2594,song,14.0,0.5384615384615384,12.0,0.46153846153846156,26.0,Unpredictable
1899,knock,19.0,0.7307692307692307,7.0,0.2692307692307692,26.0,Unpredictable
1343,runner,25.0,0.9615384615384616,1.0,0.038461538461538464,26.0,Bullish
4367,euphoria,9.0,0.34615384615384615,17.0,0.6538461538461539,26.0,Unpredictable
6439,india,10.0,0.38461538461538464,16.0,0.6153846153846154,26.0,Unpredictable
2613,development,22.0,0.8461538461538461,4.0,0.15384615384615385,26.0,Bullish
688,park,16.0,0.6153846153846154,10.0,0.38461538461538464,26.0,Unpredictable
2871,hahaha,10.0,0.38461538461538464,16.0,0.6153846153846154,26.0,Unpredictable
4119,extreme,15.0,0.5769230769230769,11.0,0.4230769230769231,26.0,Unpredictable
4765,fuk,14.0,0.5384615384615384,12.0,0.46153846153846156,26.0,Unpredictable
1425,road,15.0,0.6,10.0,0.4,25.0,Unpredictable
2209,path,19.0,0.76,6.0,0.24,25.0,Unpredictable
4833,breakdown,9.0,0.36,16.0,0.64,25.0,Unpredictable
1455,declare,12.0,0.48,13.0,0.52,25.0,Unpredictable
4175,employee,13.0,0.52,12.0,0.48,25.0,Unpredictable
736,nyc,12.0,0.48,13.0,0.52,25.0,Unpredictable
12,holding,16.0,0.64,9.0,0.36,25.0,Unpredictable
923,somebody,15.0,0.6,10.0,0.4,25.0,Unpredictable
7682,justify,7.0,0.28,18.0,0.72,25.0,Unpredictable
8184,stim,12.0,0.48,13.0,0.52,25.0,Unpredictable
1726,men,23.0,0.92,2.0,0.08,25.0,Bullish
1427,hire,11.0,0.44,14.0,0.56,25.0,Unpredictable
3094,mail,13.0,0.52,12.0,0.48,25.0,Unpredictable
2231,thread,12.0,0.48,13.0,0.52,25.0,Unpredictable
3953,deliver,18.0,0.72,7.0,0.28,25.0,Unpredictable
5486,gun,14.0,0.56,11.0,0.44,25.0,Unpredictable
859,require,16.0,0.64,9.0,0.36,25.0,Unpredictable
4241,math,13.0,0.52,12.0,0.48,25.0,Unpredictable
930,possibility,13.0,0.52,12.0,0.48,25.0,Unpredictable
2989,pretend,12.0,0.48,13.0,0.52,25.0,Unpredictable
522,accept,18.0,0.72,7.0,0.28,25.0,Unpredictable
4894,degenerate,11.0,0.44,14.0,0.56,25.0,Unpredictable
528,ex,15.0,0.6,10.0,0.4,25.0,Unpredictable
4750,bio,21.0,0.84,4.0,0.16,25.0,Bullish
2171,hmmm,16.0,0.64,9.0,0.36,25.0,Unpredictable
2713,down,9.0,0.36,16.0,0.64,25.0,Unpredictable
4875,conservative,10.0,0.4,15.0,0.6,25.0,Unpredictable
3287,shame,11.0,0.44,14.0,0.56,25.0,Unpredictable
1422,replace,16.0,0.64,9.0,0.36,25.0,Unpredictable
660,flight,17.0,0.68,8.0,0.32,25.0,Unpredictable
1672,hat,16.0,0.64,9.0,0.36,25.0,Unpredictable
1313,pr,21.0,0.84,4.0,0.16,25.0,Bullish
2710,odds,17.0,0.68,8.0,0.32,25.0,Unpredictable
3140,iphone,12.0,0.48,13.0,0.52,25.0,Unpredictable
225,wallstreet,13.0,0.52,12.0,0.48,25.0,Unpredictable
4707,typical,10.0,0.4,15.0,0.6,25.0,Unpredictable
6337,weight,11.0,0.44,14.0,0.56,25.0,Unpredictable
2161,stone,15.0,0.6,10.0,0.4,25.0,Unpredictable
2493,dxy,12.0,0.48,13.0,0.52,25.0,Unpredictable
2152,tariff,7.0,0.28,18.0,0.72,25.0,Unpredictable
6342,insurance,11.0,0.44,14.0,0.56,25.0,Unpredictable
3097,antibody,19.0,0.76,6.0,0.24,25.0,Unpredictable
4313,chaos,11.0,0.44,14.0,0.56,25.0,Unpredictable
1289,lord,13.0,0.52,12.0,0.48,25.0,Unpredictable
2503,asian,10.0,0.4,15.0,0.6,25.0,Unpredictable
11222,bloat,1.0,0.04,24.0,0.96,25.0,Bearish
2329,mouth,14.0,0.56,11.0,0.44,25.0,Unpredictable
1694,difficult,12.0,0.48,13.0,0.52,25.0,Unpredictable
6491,cdc,12.0,0.48,13.0,0.52,25.0,Unpredictable
1112,court,11.0,0.44,14.0,0.56,25.0,Unpredictable
1357,pant,13.0,0.52,12.0,0.48,25.0,Unpredictable
2907,triangle,17.0,0.68,8.0,0.32,25.0,Unpredictable
3821,riot,10.0,0.4,15.0,0.6,25.0,Unpredictable
2432,papa,18.0,0.72,7.0,0.28,25.0,Unpredictable
4015,fee,13.0,0.52,12.0,0.48,25.0,Unpredictable
4004,communist,16.0,0.64,9.0,0.36,25.0,Unpredictable
1320,4th,15.0,0.6,10.0,0.4,25.0,Unpredictable
1959,alive,15.0,0.6,10.0,0.4,25.0,Unpredictable
3202,itm,19.0,0.76,6.0,0.24,25.0,Unpredictable
378,significantly,14.0,0.5833333333333334,10.0,0.4166666666666667,24.0,Unpredictable
4166,january,16.0,0.6666666666666666,8.0,0.3333333333333333,24.0,Unpredictable
1762,cancer,18.0,0.75,6.0,0.25,24.0,Unpredictable
4069,subscribe,24.0,1.0,0.0,0.0,24.0,Bullish
3010,merger,16.0,0.6666666666666666,8.0,0.3333333333333333,24.0,Unpredictable
455,christmas,18.0,0.75,6.0,0.25,24.0,Unpredictable
874,transfer,11.0,0.4583333333333333,13.0,0.5416666666666666,24.0,Unpredictable
3754,curve,13.0,0.5416666666666666,11.0,0.4583333333333333,24.0,Unpredictable
11626,49k,24.0,1.0,0.0,0.0,24.0,Bullish
2925,treat,18.0,0.75,6.0,0.25,24.0,Unpredictable
1094,administration,15.0,0.625,9.0,0.375,24.0,Unpredictable
11708,6months,24.0,1.0,0.0,0.0,24.0,Bullish
3756,era,9.0,0.375,15.0,0.625,24.0,Unpredictable
1688,pocket,13.0,0.5416666666666666,11.0,0.4583333333333333,24.0,Unpredictable
1459,govt,10.0,0.4166666666666667,14.0,0.5833333333333334,24.0,Unpredictable
4883,quote,13.0,0.5416666666666666,11.0,0.4583333333333333,24.0,Unpredictable
2476,fkn,17.0,0.7083333333333334,7.0,0.2916666666666667,24.0,Unpredictable
3194,2k,15.0,0.625,9.0,0.375,24.0,Unpredictable
1301,knew,15.0,0.625,9.0,0.375,24.0,Unpredictable
4046,damage,7.0,0.2916666666666667,17.0,0.7083333333333334,24.0,Unpredictable
4662,user,19.0,0.7916666666666666,5.0,0.20833333333333334,24.0,Unpredictable
2807,summer,14.0,0.5833333333333334,10.0,0.4166666666666667,24.0,Unpredictable
444,solve,17.0,0.7083333333333334,7.0,0.2916666666666667,24.0,Unpredictable
1889,hurry,13.0,0.5416666666666666,11.0,0.4583333333333333,24.0,Unpredictable
3029,confuse,15.0,0.625,9.0,0.375,24.0,Unpredictable
3187,percentage,17.0,0.7083333333333334,7.0,0.2916666666666667,24.0,Unpredictable
1185,brrr,19.0,0.7916666666666666,5.0,0.20833333333333334,24.0,Unpredictable
8946,washington,9.0,0.375,15.0,0.625,24.0,Unpredictable
1932,fucker,8.0,0.3333333333333333,16.0,0.6666666666666666,24.0,Unpredictable
490,finger,8.0,0.3333333333333333,16.0,0.6666666666666666,24.0,Unpredictable
1566,gang,15.0,0.625,9.0,0.375,24.0,Unpredictable
539,cruise,6.0,0.25,18.0,0.75,24.0,Unpredictable
8827,russell,3.0,0.125,21.0,0.875,24.0,Bearish
929,upwards,18.0,0.75,6.0,0.25,24.0,Unpredictable
8769,bush,5.0,0.20833333333333334,19.0,0.7916666666666666,24.0,Unpredictable
3444,freedom,14.0,0.5833333333333334,10.0,0.4166666666666667,24.0,Unpredictable
1853,beast,18.0,0.75,6.0,0.25,24.0,Unpredictable
2531,yolo,17.0,0.7083333333333334,7.0,0.2916666666666667,24.0,Unpredictable
3384,quit,15.0,0.625,9.0,0.375,24.0,Unpredictable
5136,island,10.0,0.4166666666666667,14.0,0.5833333333333334,24.0,Unpredictable
6526,puts,13.0,0.5416666666666666,11.0,0.4583333333333333,24.0,Unpredictable
1197,anyways,17.0,0.7083333333333334,7.0,0.2916666666666667,24.0,Unpredictable
6103,lean,15.0,0.625,9.0,0.375,24.0,Unpredictable
3857,wws,20.0,0.8333333333333334,4.0,0.16666666666666666,24.0,Bullish
4394,j2bpbwt,23.0,0.9583333333333334,1.0,0.041666666666666664,24.0,Bullish
2349,tool,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
3560,immunity,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
1138,won,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
4293,roof,13.0,0.5652173913043478,10.0,0.43478260869565216,23.0,Unpredictable
457,heat,13.0,0.5652173913043478,10.0,0.43478260869565216,23.0,Unpredictable
2866,scientist,18.0,0.782608695652174,5.0,0.21739130434782608,23.0,Unpredictable
4063,often,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
3326,hundred,10.0,0.43478260869565216,13.0,0.5652173913043478,23.0,Unpredictable
209,box,16.0,0.6956521739130435,7.0,0.30434782608695654,23.0,Unpredictable
7574,17k,23.0,1.0,0.0,0.0,23.0,Bullish
6018,samsung,21.0,0.9130434782608695,2.0,0.08695652173913043,23.0,Bullish
4430,citizen,9.0,0.391304347826087,14.0,0.6086956521739131,23.0,Unpredictable
3171,historically,10.0,0.43478260869565216,13.0,0.5652173913043478,23.0,Unpredictable
3393,access,19.0,0.8260869565217391,4.0,0.17391304347826086,23.0,Bullish
3608,worse,5.0,0.21739130434782608,18.0,0.782608695652174,23.0,Unpredictable
2154,apparently,10.0,0.43478260869565216,13.0,0.5652173913043478,23.0,Unpredictable
1777,cecaused,9.0,0.391304347826087,14.0,0.6086956521739131,23.0,Unpredictable
6632,mcconnell,8.0,0.34782608695652173,15.0,0.6521739130434783,23.0,Unpredictable
5264,denial,12.0,0.5217391304347826,11.0,0.4782608695652174,23.0,Unpredictable
7974,agreement,14.0,0.6086956521739131,9.0,0.391304347826087,23.0,Unpredictable
2729,ice,12.0,0.5217391304347826,11.0,0.4782608695652174,23.0,Unpredictable
2910,pin,14.0,0.6086956521739131,9.0,0.391304347826087,23.0,Unpredictable
692,neutral,16.0,0.6956521739130435,7.0,0.30434782608695654,23.0,Unpredictable
2322,spce,22.0,0.9565217391304348,1.0,0.043478260869565216,23.0,Bullish
5964,truck,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
1302,welp,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
3975,remove,10.0,0.43478260869565216,13.0,0.5652173913043478,23.0,Unpredictable
6499,42k,23.0,1.0,0.0,0.0,23.0,Bullish
4858,electric,14.0,0.6086956521739131,9.0,0.391304347826087,23.0,Unpredictable
3120,multi,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
2757,plunge,6.0,0.2608695652173913,17.0,0.7391304347826086,23.0,Unpredictable
2237,incredibly,13.0,0.5652173913043478,10.0,0.43478260869565216,23.0,Unpredictable
1945,search,11.0,0.4782608695652174,12.0,0.5217391304347826,23.0,Unpredictable
4754,proof,7.0,0.30434782608695654,16.0,0.6956521739130435,23.0,Unpredictable
746,potentially,14.0,0.6086956521739131,9.0,0.391304347826087,23.0,Unpredictable
4998,401k,8.0,0.34782608695652173,15.0,0.6521739130434783,23.0,Unpredictable
8850,precious,14.0,0.6086956521739131,9.0,0.391304347826087,23.0,Unpredictable
700,outperform,18.0,0.782608695652174,5.0,0.21739130434782608,23.0,Unpredictable
3118,reset,10.0,0.43478260869565216,13.0,0.5652173913043478,23.0,Unpredictable
5086,meme,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
6052,infrastructure,18.0,0.782608695652174,5.0,0.21739130434782608,23.0,Unpredictable
4186,style,12.0,0.5217391304347826,11.0,0.4782608695652174,23.0,Unpredictable
3850,sh,12.0,0.5217391304347826,11.0,0.4782608695652174,23.0,Unpredictable
5420,bust,11.0,0.4782608695652174,12.0,0.5217391304347826,23.0,Unpredictable
2242,successful,23.0,1.0,0.0,0.0,23.0,Bullish
1388,west,6.0,0.2608695652173913,17.0,0.7391304347826086,23.0,Unpredictable
602,settle,13.0,0.5652173913043478,10.0,0.43478260869565216,23.0,Unpredictable
1146,rush,8.0,0.34782608695652173,15.0,0.6521739130434783,23.0,Unpredictable
435,economist,6.0,0.2608695652173913,17.0,0.7391304347826086,23.0,Unpredictable
2933,noise,17.0,0.7391304347826086,6.0,0.2608695652173913,23.0,Unpredictable
6076,voter,12.0,0.5217391304347826,11.0,0.4782608695652174,23.0,Unpredictable
256,basis,18.0,0.782608695652174,5.0,0.21739130434782608,23.0,Unpredictable
1671,pussy,17.0,0.7391304347826086,6.0,0.2608695652173913,23.0,Unpredictable
233,seekingalpha,17.0,0.7391304347826086,6.0,0.2608695652173913,23.0,Unpredictable
6215,safety,13.0,0.5652173913043478,10.0,0.43478260869565216,23.0,Unpredictable
401,project,16.0,0.6956521739130435,7.0,0.30434782608695654,23.0,Unpredictable
4529,frame,13.0,0.5652173913043478,10.0,0.43478260869565216,23.0,Unpredictable
1937,center,15.0,0.6521739130434783,8.0,0.34782608695652173,23.0,Unpredictable
7604,americans,8.0,0.36363636363636365,14.0,0.6363636363636364,22.0,Unpredictable
699,maintain,15.0,0.6818181818181818,7.0,0.3181818181818182,22.0,Unpredictable
6251,ultimately,9.0,0.4090909090909091,13.0,0.5909090909090909,22.0,Unpredictable
1798,surprised,8.0,0.36363636363636365,14.0,0.6363636363636364,22.0,Unpredictable
2331,recap,19.0,0.8636363636363636,3.0,0.13636363636363635,22.0,Bullish
8265,ivanka,3.0,0.13636363636363635,19.0,0.8636363636363636,22.0,Bearish
1625,lifetime,16.0,0.7272727272727273,6.0,0.2727272727272727,22.0,Unpredictable
1600,fresh,13.0,0.5909090909090909,9.0,0.4090909090909091,22.0,Unpredictable
2277,clinton,6.0,0.2727272727272727,16.0,0.7272727272727273,22.0,Unpredictable
916,circle,13.0,0.5909090909090909,9.0,0.4090909090909091,22.0,Unpredictable
2706,dirty,10.0,0.45454545454545453,12.0,0.5454545454545454,22.0,Unpredictable
3636,bot,13.0,0.5909090909090909,9.0,0.4090909090909091,22.0,Unpredictable
4679,operation,17.0,0.7727272727272727,5.0,0.22727272727272727,22.0,Unpredictable
3144,houston,3.0,0.13636363636363635,19.0,0.8636363636363636,22.0,Bearish
2568,p500,10.0,0.45454545454545453,12.0,0.5454545454545454,22.0,Unpredictable
4030,emotional,20.0,0.9090909090909091,2.0,0.09090909090909091,22.0,Bullish
495,music,12.0,0.5454545454545454,10.0,0.45454545454545453,22.0,Unpredictable
4032,intact,17.0,0.7727272727272727,5.0,0.22727272727272727,22.0,Unpredictable
6620,contact,10.0,0.45454545454545453,12.0,0.5454545454545454,22.0,Unpredictable
118,historic,11.0,0.5,11.0,0.5,22.0,Unpredictable
6700,mine,8.0,0.36363636363636365,14.0,0.6363636363636364,22.0,Unpredictable
1206,educate,8.0,0.36363636363636365,14.0,0.6363636363636364,22.0,Unpredictable
1905,sweet,16.0,0.7272727272727273,6.0,0.2727272727272727,22.0,Unpredictable
1834,tim,15.0,0.6818181818181818,7.0,0.3181818181818182,22.0,Unpredictable
4645,horrible,5.0,0.22727272727272727,17.0,0.7727272727272727,22.0,Unpredictable
